q1_tau_UR10,q2_tau_UR10,q3_tau_UR10,q4_tau_UR10,q5_tau_UR10,q6_tau_UR10
-7.93139145486695,94.3056237831704,36.1064039576707,2.20227778896487,0.296517418635502,-0.046868818062536
-0.290242734406952,69.4019511367132,41.0673500040951,1.23061939030754,0.0517461947429382,-0.005672850689115
-0.328327123230886,66.6694827278205,41.0541926440908,1.24549992943614,0.0560469831304112,-0.0061683752681111
-0.367340819090608,63.8859323975236,41.0422166496075,1.25552355844906,0.0606709167702482,-0.0067250663452332
-0.40842013514029,61.1501936802127,41.0365715291277,1.26535358902596,0.065773431220468,-0.007350248617672
-0.452021714362717,58.399948365777,41.0273331648702,1.27137081859204,0.0712326833998703,-0.0080529406072285
-0.498808656979371,55.6916074047855,41.0194927664675,1.27656149682995,0.077173927337573,-0.0088438812347922
-0.549155065200511,53.0054793530079,41.0118475729843,1.2808782630797,0.0836174857588875,-0.0097358465807226
-0.603519285785564,50.3569166311415,41.0038226541124,1.28431077335779,0.0905907659606466,-0.0107439682958291
-0.662187231098095,47.7388915215763,40.9952197768211,1.28685079391518,0.0981001402956877,-0.0118861801818985
-0.725432181098002,45.1637516841037,40.9862551389924,1.28882853209147,0.106177105018566,-0.0131837844740457
-0.793392478508564,42.6417031511192,40.9783071693339,1.29143396605431,0.114944435730068,-0.0146621702737019
-0.865996623141849,40.169799515137,40.9687964725296,1.29253814554019,0.124230568832028,-0.016351797654594
-0.942985630028338,37.75267627458,40.9584138476144,1.29323754286675,0.134110354907595,-0.0182893150471859
-1.02382055627923,35.4082613147103,40.9479437272977,1.29432161982572,0.144612506884163,-0.0205191641241164
-1.10751047667801,33.1339828878892,40.9366677796606,1.29507106949756,0.155635407226588,-0.0230956624787264
-1.19257763112342,30.933051877241,40.9229904935244,1.29459528568655,0.166974361591991,-0.0260857474857264
-1.27696844636046,28.8160555870823,40.907909280643,1.29365111009634,0.178575841850609,-0.0295726844890689
12.8150502804757,12.8460213650307,42.0402957284178,1.18448941802631,-0.72874868857166,0.137885884629809
14.1812626260202,12.6709362078588,41.7054919514091,1.2330045955404,-0.854908944265749,0.171609867069921
14.6195033031137,42.3548362543473,37.9492301113709,1.51093168382601,-1.04014468915573,0.227677359129015
15.4501192694866,41.3723111233073,38.0582777716265,1.47535683293114,-1.11586685189868,0.23404931486432
18.0274081457719,38.6004288902629,38.3722345217347,1.3766860979466,-1.34693842729778,0.253768457691953
2.65198910006837,19.8981756021951,40.8364414400149,1.25886982373491,-0.178108035272086,0.020534295344343
2.9115902962615,17.035180869263,40.8150978922556,1.26632731183125,-0.205021610039104,0.0230977722303205
3.1745504571556,14.2126747998826,40.7891849929071,1.27440616237273,-0.231975082335221,0.026191548585584
3.42781610359788,11.4303167182842,40.7561965829342,1.28258445323485,-0.257875994215895,0.0299432041607964
3.65184618572792,8.70092539163594,40.7157004588516,1.29048248615523,-0.281130760545987,0.034509064317636
3.81915872416762,6.02428990000646,40.6665178422725,1.29777066862052,-0.299506204271533,0.0400767201151969
3.89273808845696,3.42446094862239,40.6075691433467,1.30337304130294,-0.310094718240556,0.0468638515656108
3.82703781011434,0.912914726574025,40.5397870128599,1.3074113711708,-0.309318373530427,0.0551092875134421
3.57056374371417,-1.47748311423303,40.4648394963224,1.30955238959875,-0.293294615417172,0.06505103517129
3.07402489345871,-3.71444379203438,40.3828496112236,1.30831327466002,-0.258432460763789,0.0768841605478579
2.30384921358885,-5.75354217074056,40.2977400102924,1.30384683545463,-0.202611736128849,0.0906936300956857
