"time","q1","q2","q3","q4","q5","q6","x","y","z","roll","pitch","yaw","qx","qy","qz","qw"
49,-0.309,-0.973,1.357,1.143,1.572,1.74,-0.4088930899491212,-0.009272367062623164,-0.6086991597086093,0.006193350599078266,0.04337317844093579,-0.1396356302055939,0.004601154265224497,0.02141597896212818,-0.06981135643676051,0.997319687831831
50,-0.276,-0.968,1.378,1.153,1.57,1.747,-0.3970905166455614,-0.02615850106538314,-0.6089663001172958,0.002150665500964089,0.007536017547265757,-0.09979132725479598,0.001261915379874814,0.003709676501058248,-0.049878626934523,0.998747599969561
51,-0.276,-0.965,1.38,1.153,1.57,1.744,-0.3940462350492032,-0.02702072846170242,-0.6098258260921311,0.001266328887528773,0.002617249140872629,-0.1027957830403941,0.0006995586160101802,0.001274366830143382,-0.05137603769556767,0.9986783212614704
52,-0.447,-0.947,1.363,1.161,1.57,1.742,-0.3875023729034552,0.03784131649758062,-0.6194923906298612,-0.0002722396929622445,-0.006248645931650163,-0.2757930061437464,-0.0005642954398844261,-0.003075948819552656,-0.1374596402276341,0.9905024318082239
53,-0.5590000000000001,-0.91,1.315,1.183,1.571,1.747,-0.3751046430887751,0.07744029263776074,-0.6412445630250287,-0.003216494754087433,-0.01690156788843336,-0.3827708962289958,-0.003186306752050932,-0.00799046847670136,-0.1902255335688397,0.981702728040039
54,-0.608,-0.889,1.28,1.198,1.571,1.75,-0.3704426716605013,0.09542873017211,-0.6545144539989899,-0.003445489408394826,-0.01787582343829723,-0.4287673843156328,-0.003584709340204554,-0.008366682126653984,-0.2127515013083739,0.9770639422167675
55,-0.706,-0.837,1.149,1.255,1.572,1.748,-0.374157587893107,0.1439905515172091,-0.6920451130640533,-0.0005156132118453578,0.003949058591094416,-0.5287950601181939,0.0002671516387538894,0.001973285230377095,-0.2613267719608409,0.9652483374924445
56,-0.732,-0.8139999999999999,1.095,1.279,1.571,1.751,-0.3753516404630559,0.1580849804237185,-0.7068796427999851,0.001734723452532646,0.01065800177861068,-0.5517859828903244,0.002286193984817693,0.004891172882838852,-0.2724067430017524,0.962167041688745
57,-0.723,-0.895,1.079,1.374,1.571,1.748,-0.4414964436741773,0.2118239472106929,-0.6820893207235647,0.002055343921780141,0.01263183462550328,-0.5457820420832197,0.002691856155567807,0.005805188760658239,-0.2695173326264811,0.9629742785286622
58,-0.697,-0.928,1.055,1.43,1.571,1.749,-0.480969940698038,0.2288356591046536,-0.6710797648786619,0.00224526788791596,0.01361393391842603,-0.5187796380947531,0.002830962758114746,0.006291257669569335,-0.2564921135177389,0.9665217025137101
