header.stamp.sec,shoulder_pan_joint.position,shoulder_lift_joint.position,elbow_joint.position,wrist_1_joint.position,wrist_2_joint.position,wrist_3_joint.position,tcp_pose.position.x,tcp_pose.position.y,tcp_pose.position.z,tcp_pose.orientation.x,tcp_pose.orientation.y,tcp_pose.orientation.z,tcp_pose.orientation.w
1748954674,-0.702,-0.823,0.929,1.153,1.513,1.742,-0.808,0.447,0.422,-0.413,-0.897,-0.015,0.156
1748954674,-0.702,-0.823,0.929,1.154,1.513,1.742,-0.808,0.447,0.422,-0.413,-0.897,-0.015,0.156
1748954674,-0.702,-0.823,0.929,1.154,1.513,1.742,-0.808,0.447,0.422,-0.413,-0.897,-0.015,0.156
1748954674,-0.702,-0.823,0.929,1.154,1.513,1.742,-0.808,0.447,0.422,-0.413,-0.897,-0.015,0.156
1748954674,-0.702,-0.823,0.929,1.154,1.513,1.742,-0.808,0.447,0.422,-0.413,-0.897,-0.015,0.156
1748954674,-0.702,-0.822,0.928,1.154,1.513,1.742,-0.808,0.447,0.422,-0.413,-0.897,-0.015,0.156
1748954674,-0.702,-0.822,0.928,1.154,1.513,1.742,-0.808,0.447,0.422,-0.413,-0.897,-0.015,0.156
1748954674,-0.703,-0.822,0.928,1.154,1.513,1.742,-0.808,0.447,0.422,-0.413,-0.897,-0.015,0.156
1748954674,-0.703,-0.822,0.928,1.154,1.513,1.742,-0.808,0.447,0.422,-0.413,-0.897,-0.015,0.156
1748954674,-0.703,-0.822,0.928,1.154,1.513,1.742,-0.808,0.447,0.422,-0.413,-0.897,-0.015,0.156
1748954674,-0.703,-0.822,0.928,1.154,1.513,1.742,-0.808,0.447,0.422,-0.413,-0.897,-0.015,0.156
1748954674,-0.703,-0.822,0.928,1.154,1.513,1.742,-0.808,0.447,0.422,-0.413,-0.897,-0.015,0.156
1748954675,-0.714,-0.81,0.901,1.16,1.51,1.746,-0.809,0.461,0.424,-0.419,-0.893,-0.015,0.16
1748954675,-0.714,-0.81,0.901,1.16,1.51,1.746,-0.809,0.461,0.424,-0.419,-0.893,-0.015,0.16
1748954675,-0.714,-0.81,0.901,1.16,1.51,1.746,-0.809,0.461,0.424,-0.419,-0.893,-0.015,0.16
1748954675,-0.714,-0.81,0.901,1.16,1.51,1.746,-0.81,0.461,0.424,-0.419,-0.893,-0.015,0.16
1748954675,-0.714,-0.809,0.901,1.16,1.51,1.746,-0.81,0.461,0.424,-0.419,-0.893,-0.015,0.16
1748954675,-0.714,-0.809,0.9,1.16,1.51,1.746,-0.81,0.461,0.424,-0.419,-0.893,-0.015,0.16
1748954675,-0.714,-0.809,0.9,1.16,1.51,1.746,-0.81,0.461,0.424,-0.42,-0.893,-0.015,0.16
1748954675,-0.714,-0.809,0.9,1.16,1.51,1.746,-0.81,0.461,0.424,-0.42,-0.893,-0.015,0.16
1748954675,-0.714,-0.809,0.9,1.16,1.51,1.746,-0.81,0.461,0.424,-0.42,-0.893,-0.015,0.16
1748954675,-0.714,-0.809,0.9,1.16,1.51,1.746,-0.81,0.461,0.424,-0.42,-0.893,-0.015,0.16
1748954675,-0.714,-0.809,0.9,1.16,1.51,1.746,-0.81,0.461,0.424,-0.42,-0.893,-0.015,0.16
1748954675,-0.714,-0.809,0.9,1.16,1.51,1.746,-0.81,0.461,0.424,-0.42,-0.893,-0.015,0.16
1748954675,-0.714,-0.809,0.9,1.16,1.51,1.746,-0.81,0.461,0.424,-0.42,-0.893,-0.015,0.16
1748954675,-0.714,-0.809,0.9,1.16,1.51,1.746,-0.81,0.462,0.424,-0.42,-0.893,-0.015,0.16
1748954675,-0.714,-0.809,0.899,1.16,1.51,1.746,-0.81,0.462,0.424,-0.42,-0.893,-0.015,0.16
1748954675,-0.714,-0.809,0.899,1.16,1.51,1.746,-0.81,0.462,0.424,-0.42,-0.893,-0.015,0.161
1748954675,-0.714,-0.809,0.899,1.16,1.51,1.746,-0.81,0.462,0.424,-0.42,-0.893,-0.015,0.161
1748954675,-0.714,-0.809,0.899,1.16,1.51,1.746,-0.81,0.462,0.424,-0.42,-0.893,-0.015,0.161
1748954675,-0.714,-0.809,0.899,1.16,1.51,1.746,-0.81,0.462,0.424,-0.42,-0.893,-0.015,0.161
1748954675,-0.714,-0.809,0.899,1.16,1.51,1.746,-0.81,0.462,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.715,-0.809,0.899,1.16,1.51,1.746,-0.81,0.462,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.715,-0.809,0.899,1.16,1.51,1.746,-0.81,0.462,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.715,-0.809,0.899,1.16,1.51,1.746,-0.81,0.462,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.715,-0.809,0.899,1.16,1.51,1.747,-0.81,0.462,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.715,-0.808,0.898,1.16,1.51,1.747,-0.81,0.462,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.715,-0.808,0.898,1.16,1.51,1.747,-0.81,0.462,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.715,-0.808,0.898,1.16,1.51,1.747,-0.81,0.462,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.715,-0.808,0.898,1.16,1.51,1.747,-0.81,0.462,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.715,-0.808,0.898,1.16,1.51,1.747,-0.81,0.462,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.715,-0.808,0.898,1.16,1.51,1.747,-0.81,0.462,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.715,-0.808,0.898,1.16,1.51,1.747,-0.81,0.462,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.715,-0.808,0.898,1.16,1.51,1.747,-0.81,0.463,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.715,-0.808,0.898,1.16,1.51,1.747,-0.81,0.463,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.715,-0.808,0.897,1.161,1.51,1.747,-0.81,0.463,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.715,-0.808,0.897,1.161,1.51,1.747,-0.81,0.463,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.715,-0.808,0.897,1.161,1.51,1.747,-0.81,0.463,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.715,-0.808,0.897,1.161,1.51,1.747,-0.81,0.463,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.715,-0.808,0.897,1.161,1.51,1.747,-0.81,0.463,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.715,-0.808,0.897,1.161,1.51,1.747,-0.81,0.463,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.715,-0.808,0.897,1.161,1.51,1.747,-0.81,0.463,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.715,-0.808,0.897,1.161,1.51,1.747,-0.81,0.463,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.715,-0.808,0.897,1.161,1.51,1.747,-0.81,0.463,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.715,-0.808,0.896,1.161,1.51,1.747,-0.81,0.463,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.716,-0.808,0.896,1.161,1.51,1.747,-0.81,0.463,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.716,-0.807,0.896,1.161,1.51,1.747,-0.81,0.463,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.716,-0.807,0.896,1.161,1.51,1.747,-0.81,0.463,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.716,-0.807,0.896,1.161,1.51,1.747,-0.81,0.463,0.425,-0.42,-0.893,-0.015,0.161
1748954675,-0.716,-0.807,0.896,1.161,1.51,1.747,-0.81,0.463,0.425,-0.421,-0.893,-0.015,0.161
1748954675,-0.716,-0.807,0.896,1.161,1.51,1.747,-0.81,0.463,0.425,-0.421,-0.893,-0.015,0.161
1748954675,-0.716,-0.807,0.896,1.161,1.51,1.747,-0.81,0.463,0.425,-0.421,-0.893,-0.015,0.161
1748954675,-0.716,-0.807,0.896,1.161,1.51,1.747,-0.81,0.463,0.425,-0.421,-0.893,-0.015,0.161
1748954675,-0.716,-0.807,0.896,1.161,1.51,1.747,-0.81,0.464,0.425,-0.421,-0.893,-0.015,0.161
1748954675,-0.716,-0.807,0.895,1.161,1.51,1.747,-0.81,0.464,0.425,-0.421,-0.893,-0.015,0.161
1748954675,-0.716,-0.807,0.895,1.161,1.51,1.747,-0.81,0.464,0.425,-0.421,-0.893,-0.015,0.161
1748954675,-0.716,-0.807,0.895,1.161,1.51,1.747,-0.81,0.464,0.425,-0.421,-0.893,-0.015,0.161
1748954675,-0.716,-0.807,0.895,1.161,1.51,1.747,-0.81,0.464,0.425,-0.421,-0.893,-0.015,0.161
1748954675,-0.716,-0.807,0.895,1.161,1.51,1.747,-0.81,0.464,0.425,-0.421,-0.893,-0.015,0.161
1748954675,-0.716,-0.807,0.895,1.161,1.51,1.747,-0.81,0.464,0.425,-0.421,-0.893,-0.015,0.161
1748954675,-0.716,-0.807,0.895,1.161,1.51,1.747,-0.81,0.464,0.425,-0.421,-0.893,-0.015,0.161
1748954675,-0.716,-0.807,0.895,1.161,1.51,1.747,-0.81,0.464,0.425,-0.421,-0.893,-0.015,0.161
1748954675,-0.716,-0.807,0.895,1.161,1.51,1.747,-0.81,0.464,0.425,-0.421,-0.893,-0.015,0.161
1748954675,-0.716,-0.807,0.895,1.161,1.51,1.747,-0.81,0.464,0.425,-0.421,-0.893,-0.015,0.161
1748954675,-0.716,-0.807,0.894,1.161,1.51,1.747,-0.81,0.464,0.425,-0.421,-0.893,-0.015,0.161
1748954675,-0.716,-0.807,0.894,1.161,1.51,1.747,-0.81,0.464,0.425,-0.421,-0.893,-0.015,0.161
1748954675,-0.716,-0.807,0.894,1.161,1.51,1.747,-0.81,0.464,0.425,-0.421,-0.893,-0.015,0.161
1748954675,-0.716,-0.806,0.894,1.161,1.51,1.747,-0.81,0.464,0.425,-0.421,-0.893,-0.015,0.161
1748954675,-0.716,-0.806,0.894,1.161,1.51,1.747,-0.81,0.464,0.425,-0.421,-0.892,-0.015,0.161
1748954675,-0.716,-0.806,0.894,1.161,1.51,1.747,-0.81,0.464,0.425,-0.421,-0.892,-0.015,0.161
1748954675,-0.717,-0.806,0.894,1.161,1.51,1.747,-0.81,0.464,0.425,-0.421,-0.892,-0.015,0.161
1748954675,-0.717,-0.806,0.894,1.161,1.51,1.747,-0.81,0.464,0.425,-0.421,-0.892,-0.015,0.161
1748954675,-0.717,-0.806,0.894,1.161,1.51,1.747,-0.81,0.465,0.425,-0.421,-0.892,-0.015,0.161
1748954675,-0.717,-0.806,0.894,1.161,1.509,1.747,-0.81,0.465,0.425,-0.421,-0.892,-0.015,0.161
1748954675,-0.717,-0.806,0.893,1.161,1.51,1.747,-0.81,0.465,0.425,-0.421,-0.892,-0.015,0.161
1748954675,-0.717,-0.806,0.893,1.161,1.509,1.747,-0.81,0.465,0.425,-0.421,-0.892,-0.015,0.161
1748954675,-0.717,-0.806,0.893,1.161,1.509,1.747,-0.81,0.465,0.425,-0.421,-0.892,-0.015,0.161
1748954675,-0.717,-0.806,0.893,1.161,1.509,1.747,-0.81,0.465,0.425,-0.421,-0.892,-0.015,0.161
1748954675,-0.717,-0.806,0.893,1.161,1.509,1.747,-0.81,0.465,0.425,-0.421,-0.892,-0.015,0.162
1748954675,-0.717,-0.806,0.893,1.161,1.509,1.747,-0.81,0.465,0.425,-0.421,-0.892,-0.015,0.162
1748954675,-0.717,-0.806,0.893,1.161,1.509,1.747,-0.81,0.465,0.425,-0.421,-0.892,-0.015,0.162
1748954675,-0.717,-0.806,0.893,1.162,1.509,1.747,-0.81,0.465,0.425,-0.421,-0.892,-0.015,0.162
1748954675,-0.717,-0.806,0.893,1.162,1.509,1.747,-0.81,0.465,0.425,-0.421,-0.892,-0.015,0.162
1748954675,-0.717,-0.806,0.893,1.162,1.509,1.747,-0.81,0.465,0.425,-0.421,-0.892,-0.015,0.162
1748954675,-0.717,-0.806,0.893,1.162,1.509,1.747,-0.81,0.465,0.425,-0.421,-0.892,-0.015,0.162
1748954675,-0.717,-0.806,0.892,1.162,1.509,1.747,-0.81,0.465,0.425,-0.421,-0.892,-0.015,0.162
1748954675,-0.717,-0.806,0.892,1.162,1.509,1.747,-0.81,0.465,0.425,-0.421,-0.892,-0.015,0.162
1748954675,-0.717,-0.806,0.892,1.162,1.509,1.747,-0.81,0.465,0.425,-0.421,-0.892,-0.015,0.162
1748954675,-0.717,-0.806,0.892,1.162,1.509,1.747,-0.81,0.465,0.425,-0.421,-0.892,-0.015,0.162
1748954675,-0.717,-0.806,0.892,1.162,1.509,1.747,-0.81,0.465,0.425,-0.421,-0.892,-0.015,0.162
1748954675,-0.717,-0.805,0.892,1.162,1.509,1.747,-0.81,0.465,0.425,-0.421,-0.892,-0.015,0.162
1748954675,-0.717,-0.805,0.892,1.162,1.509,1.747,-0.81,0.465,0.425,-0.421,-0.892,-0.015,0.162
1748954675,-0.717,-0.805,0.892,1.162,1.509,1.747,-0.81,0.465,0.425,-0.421,-0.892,-0.015,0.162
1748954675,-0.717,-0.805,0.892,1.162,1.509,1.747,-0.81,0.466,0.425,-0.421,-0.892,-0.015,0.162
1748954675,-0.718,-0.805,0.892,1.162,1.509,1.747,-0.81,0.466,0.425,-0.421,-0.892,-0.015,0.162
1748954675,-0.718,-0.805,0.891,1.162,1.509,1.748,-0.81,0.466,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.718,-0.805,0.891,1.162,1.509,1.748,-0.81,0.466,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.718,-0.805,0.891,1.162,1.509,1.748,-0.81,0.466,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.718,-0.805,0.891,1.162,1.509,1.748,-0.81,0.466,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.718,-0.805,0.891,1.162,1.509,1.748,-0.81,0.466,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.718,-0.805,0.891,1.162,1.509,1.748,-0.81,0.466,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.718,-0.805,0.891,1.162,1.509,1.748,-0.81,0.466,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.718,-0.805,0.891,1.162,1.509,1.748,-0.81,0.466,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.718,-0.805,0.891,1.162,1.509,1.748,-0.81,0.466,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.718,-0.805,0.891,1.162,1.509,1.748,-0.81,0.466,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.718,-0.805,0.891,1.162,1.509,1.748,-0.81,0.466,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.718,-0.805,0.89,1.162,1.509,1.748,-0.81,0.466,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.718,-0.805,0.89,1.162,1.509,1.748,-0.81,0.466,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.718,-0.805,0.89,1.162,1.509,1.748,-0.81,0.466,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.718,-0.805,0.89,1.162,1.509,1.748,-0.81,0.466,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.718,-0.805,0.89,1.162,1.509,1.748,-0.81,0.466,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.718,-0.805,0.89,1.162,1.509,1.748,-0.81,0.466,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.718,-0.805,0.89,1.162,1.509,1.748,-0.81,0.466,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.718,-0.805,0.89,1.162,1.509,1.748,-0.81,0.466,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.718,-0.804,0.89,1.162,1.509,1.748,-0.81,0.466,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.718,-0.804,0.89,1.162,1.509,1.748,-0.81,0.467,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.718,-0.804,0.89,1.162,1.509,1.748,-0.81,0.467,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.718,-0.804,0.889,1.162,1.509,1.748,-0.81,0.467,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.718,-0.804,0.889,1.162,1.509,1.748,-0.81,0.467,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.718,-0.804,0.889,1.162,1.509,1.748,-0.81,0.467,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.718,-0.804,0.889,1.162,1.509,1.748,-0.81,0.467,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.719,-0.804,0.889,1.162,1.509,1.748,-0.81,0.467,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.719,-0.804,0.889,1.162,1.509,1.748,-0.81,0.467,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.719,-0.804,0.889,1.162,1.509,1.748,-0.81,0.467,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.719,-0.804,0.889,1.162,1.509,1.748,-0.81,0.467,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.719,-0.804,0.889,1.162,1.509,1.748,-0.81,0.467,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.719,-0.804,0.889,1.162,1.509,1.748,-0.81,0.467,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.719,-0.804,0.889,1.162,1.509,1.748,-0.81,0.467,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.719,-0.804,0.889,1.162,1.509,1.748,-0.81,0.467,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.719,-0.804,0.888,1.163,1.509,1.748,-0.81,0.467,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.719,-0.804,0.888,1.163,1.509,1.748,-0.81,0.467,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.719,-0.804,0.888,1.163,1.509,1.748,-0.81,0.467,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.719,-0.804,0.888,1.163,1.509,1.748,-0.81,0.467,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.719,-0.804,0.888,1.163,1.509,1.748,-0.81,0.467,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.719,-0.804,0.888,1.163,1.509,1.748,-0.81,0.467,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.719,-0.804,0.888,1.163,1.509,1.748,-0.81,0.467,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.719,-0.804,0.888,1.163,1.509,1.748,-0.81,0.467,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.719,-0.804,0.888,1.163,1.509,1.748,-0.81,0.468,0.426,-0.422,-0.892,-0.015,0.162
1748954675,-0.719,-0.804,0.888,1.163,1.509,1.748,-0.81,0.468,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.719,-0.803,0.888,1.163,1.509,1.748,-0.81,0.468,0.425,-0.422,-0.892,-0.015,0.162
1748954675,-0.719,-0.803,0.887,1.163,1.509,1.748,-0.81,0.468,0.426,-0.422,-0.892,-0.015,0.162
1748954675,-0.719,-0.803,0.887,1.163,1.509,1.748,-0.81,0.468,0.426,-0.422,-0.892,-0.015,0.162
1748954675,-0.719,-0.803,0.887,1.163,1.509,1.748,-0.81,0.468,0.426,-0.422,-0.892,-0.015,0.162
1748954675,-0.719,-0.803,0.887,1.163,1.509,1.748,-0.81,0.468,0.426,-0.422,-0.892,-0.015,0.162
1748954675,-0.719,-0.803,0.887,1.163,1.509,1.748,-0.81,0.468,0.426,-0.422,-0.892,-0.015,0.162
1748954675,-0.719,-0.803,0.887,1.163,1.509,1.748,-0.81,0.468,0.426,-0.423,-0.892,-0.015,0.162
1748954675,-0.719,-0.803,0.887,1.163,1.509,1.748,-0.81,0.468,0.426,-0.423,-0.892,-0.015,0.162
1748954675,-0.719,-0.803,0.887,1.163,1.509,1.748,-0.81,0.468,0.426,-0.423,-0.892,-0.015,0.163
1748954675,-0.719,-0.803,0.887,1.163,1.509,1.748,-0.81,0.468,0.426,-0.423,-0.892,-0.015,0.163
1748954675,-0.719,-0.803,0.887,1.163,1.509,1.748,-0.81,0.468,0.426,-0.423,-0.892,-0.015,0.163
1748954675,-0.719,-0.803,0.887,1.163,1.509,1.748,-0.81,0.468,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.803,0.887,1.163,1.509,1.748,-0.81,0.468,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.803,0.886,1.163,1.509,1.748,-0.81,0.468,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.803,0.886,1.163,1.509,1.748,-0.81,0.468,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.803,0.886,1.163,1.509,1.748,-0.81,0.468,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.803,0.886,1.163,1.509,1.748,-0.81,0.468,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.803,0.886,1.163,1.509,1.748,-0.81,0.468,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.803,0.886,1.163,1.509,1.748,-0.81,0.468,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.803,0.886,1.163,1.509,1.748,-0.81,0.468,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.803,0.886,1.163,1.509,1.748,-0.81,0.468,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.803,0.886,1.163,1.509,1.748,-0.81,0.468,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.803,0.886,1.163,1.509,1.748,-0.81,0.468,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.803,0.886,1.163,1.509,1.748,-0.81,0.469,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.803,0.886,1.163,1.509,1.748,-0.81,0.469,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.803,0.886,1.163,1.509,1.748,-0.81,0.469,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.802,0.885,1.163,1.509,1.748,-0.81,0.469,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.802,0.885,1.163,1.509,1.748,-0.81,0.469,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.802,0.885,1.163,1.509,1.748,-0.81,0.469,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.802,0.885,1.163,1.509,1.748,-0.81,0.469,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.802,0.885,1.163,1.509,1.748,-0.81,0.469,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.802,0.885,1.163,1.509,1.748,-0.81,0.469,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.802,0.885,1.163,1.509,1.748,-0.81,0.469,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.802,0.885,1.163,1.509,1.748,-0.81,0.469,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.802,0.885,1.163,1.509,1.749,-0.81,0.469,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.802,0.885,1.163,1.509,1.749,-0.81,0.469,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.802,0.885,1.163,1.509,1.749,-0.81,0.469,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.802,0.885,1.163,1.509,1.749,-0.81,0.469,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.802,0.885,1.163,1.509,1.749,-0.81,0.469,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.802,0.884,1.163,1.509,1.749,-0.81,0.469,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.802,0.884,1.163,1.509,1.749,-0.81,0.469,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.72,-0.802,0.884,1.163,1.509,1.749,-0.81,0.469,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.721,-0.802,0.884,1.163,1.509,1.749,-0.81,0.469,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.721,-0.802,0.884,1.163,1.509,1.749,-0.81,0.469,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.721,-0.802,0.884,1.163,1.509,1.749,-0.81,0.469,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.721,-0.802,0.884,1.163,1.509,1.749,-0.81,0.469,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.721,-0.802,0.884,1.164,1.508,1.749,-0.81,0.469,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.721,-0.802,0.884,1.164,1.509,1.749,-0.81,0.469,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.721,-0.802,0.884,1.164,1.508,1.749,-0.81,0.47,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.721,-0.802,0.884,1.164,1.508,1.749,-0.81,0.47,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.721,-0.802,0.884,1.164,1.508,1.749,-0.81,0.47,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.721,-0.802,0.884,1.164,1.508,1.749,-0.81,0.47,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.721,-0.802,0.883,1.164,1.508,1.749,-0.81,0.47,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.721,-0.802,0.883,1.164,1.508,1.749,-0.81,0.47,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.721,-0.802,0.883,1.164,1.508,1.749,-0.81,0.47,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.721,-0.801,0.883,1.164,1.508,1.749,-0.81,0.47,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.721,-0.801,0.883,1.164,1.508,1.749,-0.81,0.47,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.721,-0.801,0.883,1.164,1.508,1.749,-0.81,0.47,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.721,-0.801,0.883,1.164,1.508,1.749,-0.81,0.47,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.721,-0.801,0.883,1.164,1.508,1.749,-0.81,0.47,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.721,-0.801,0.883,1.164,1.508,1.749,-0.81,0.47,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.721,-0.801,0.883,1.164,1.508,1.749,-0.81,0.47,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.721,-0.801,0.883,1.164,1.508,1.749,-0.81,0.47,0.426,-0.423,-0.891,-0.015,0.163
1748954675,-0.721,-0.801,0.883,1.164,1.508,1.749,-0.81,0.47,0.426,-0.424,-0.891,-0.015,0.163
1748954675,-0.721,-0.801,0.883,1.164,1.508,1.749,-0.81,0.47,0.426,-0.424,-0.891,-0.015,0.163
1748954675,-0.721,-0.801,0.883,1.164,1.508,1.749,-0.81,0.47,0.426,-0.424,-0.891,-0.015,0.163
1748954675,-0.721,-0.801,0.882,1.164,1.508,1.749,-0.81,0.47,0.426,-0.424,-0.891,-0.015,0.163
1748954675,-0.721,-0.801,0.882,1.164,1.508,1.749,-0.81,0.47,0.426,-0.424,-0.891,-0.015,0.163
1748954675,-0.721,-0.801,0.882,1.164,1.508,1.749,-0.81,0.47,0.426,-0.424,-0.891,-0.015,0.163
1748954675,-0.721,-0.801,0.882,1.164,1.508,1.749,-0.81,0.47,0.426,-0.424,-0.891,-0.015,0.163
