"time","joint_angle_1","joint_angle_2","joint_angle_3","joint_angle_4","joint_angle_5","joint_angle_6","ee_x","ee_y","ee_z"
0.21,27.54093918265291,-34.5086480105807,-6.076121852534843,22.17455777072859,-24.83340488710099,0,0.2855782262987261,-0.3121187984645182,0.7806139661519216
0.212,27.74177262879324,-34.71089585866384,-6.086979206023674,22.25113146158954,-24.91862007931477,0,0.2875693920927345,-0.3103601688401292,0.7802204891554809
0.214,27.94091341734626,-34.91106669421757,-6.097448242281074,22.32620958599507,-25.00231011205868,0,0.2895384650934342,-0.308607332597631,0.7798274424989892
0.216,28.13837586156816,-35.10918549682609,-6.107538395120932,22.39981421947312,-25.0844988995878,0,0.2914857091912871,-0.3068604123652099,0.7794348725331598
0.218,28.33417424084087,-35.30527685728631,-6.11725886874232,22.47196715426279,-25.16520998878669,0,0.293411385937207,-0.3051195253767961,0.7790428241443413
0.22,28.52832279410739,-35.49936498584157,-6.126618643523677,22.54268990191911,-25.24446656469882,0,0.295315754495434,-0.3033847836432732,0.7786513407884971
0.222,28.72083571380555,-35.69147372018686,-6.135626481635079,22.61200369600103,-25.32229145599333,0,0.2971990716017863,-0.3016562941187172,0.7782604645245688
0.224,28.91172714022484,-35.88162653331472,-6.144290932583295,22.67992949464551,-25.39870714028518,0,0.2990615915274666,-0.2999341588614364,0.7778702360476222
0.226,29.10101115633307,-36.06984654111643,-6.152620338524563,22.74648798336524,-25.47373574956853,0,0.3009035660466287,-0.2982184751904371,0.7774806947211672
0.228,29.28870178295652,-36.25615650984605,-6.16062283951805,22.8116995776961,-25.54739907544208,0,0.3027252444092172,-0.2965093358369434,0.7770918786092048
0.23,29.47481297432584,-36.44057886340106,-6.168306378656455,22.87558442580394,-25.61971857437005,0,0.3045268733175429,-0.2948068290912546,0.7767038245079323
0.232,29.65935861400304,-36.62313569038015,-6.175678707015075,22.93816241125921,-25.69071537283155,0,0.3063086969066476,-0.2931110389454007,0.7763165679765891
0.234,29.84235251112823,-36.80384875097389,-6.182747388499001,22.9994531558298,-25.76041027229645,0,0.3080709567286267,-0.291422045231471,0.7759301433677156
0.236,30.02380839695633,-36.98273948371268,-6.189519804588835,23.05947602214732,-25.8288237543294,0,0.3098138917397726,-0.2897399237554583,0.7755445838572201
0.238,30.20373992170146,-37.15982901198753,-6.196003158934766,23.1182501164187,-25.89597598549559,0,0.3115377382911613,-0.2880647464272528,0.7751599214737613
0.24,30.38216065163152,-37.3351381504615,-6.202204481862672,23.17579429121069,-25.96188682223408,0,0.3132427301219529,-0.2863965813865831,0.7747761871274863
0.242,30.55908406643439,-37.50868741126733,-6.208130634746417,23.23212714812614,-26.02657581563766,0,0.314929098355592,-0.2847354931250953,0.7743934106384027
0.244,30.73452355681832,-37.68049701006608,-6.21378831426517,23.28726704059874,-26.09006221622444,0,0.3165970714980713,-0.2830815426047706,0.7740116207640382
0.246,30.90849242232793,-37.85058687194939,-6.219184056557733,23.3412320765778,-26.15236497865512,0,0.3182468754386478,-0.2814347873726039,0.7736308452267412
0.248,31.08100386937579,-38.01897663718808,-6.224324241280111,23.39404012125629,-26.21350276621995,0,0.3198787334532959,-0.2797952816718031,0.7732511107402639
0.25,31.25207100947391,-38.18568566680813,-6.229215095532647,23.44570879978387,-26.27349395540722,0,0.3214928662094715,-0.2781630765496414,0.7728724430359223
0.252,31.42170685763712,-38.35073304806362,-6.233862697716051,23.49625549999388,-26.3323566403867,0,0.3230894917728312,-0.2765382199618819,0.7724948668881809
0.254,31.58992433097897,-38.5141375997296,-6.238272981246124,23.54569737514755,-26.39010863745705,0,0.3246688256154842,-0.2749207568741125,0.7721184061396555
0.256,31.75673624745511,-38.67591787727228,-6.242451738209501,23.59405134657954,-26.44676748926464,0,0.3262310806266298,-0.273310729359836,0.7717430837256462
0.258,31.92215532474946,-38.83609217790016,-6.246404622920249,23.64133410634853,-26.50235046920162,0,0.327776467123577,-0.2717081766955147,0.7713689216983075
0.26,32.08619417931527,-38.99467854546739,-6.250137155361999,23.68756211994622,-26.55687458552047,0,0.3293051928649759,-0.2701131354528257,0.7709959412499692
0.262,32.24886532555156,-39.15169477524542,-6.253654724556249,23.73275162890893,-26.61035658549924,0,0.3308174630648635,-0.2685256395879332,0.7706241627362328
0.264,32.41018117510067,-39.30715841859431,-6.256962591828994,23.77691865354306,-26.66281295956781,0,0.3323134804076224,-0.2669457205281132,0.7702536056983144
0.266,32.57015403625514,-39.46108678749357,-6.260065894009334,23.82007899548532,-26.7142599452389,0,0.333793445064698,-0.2653734072556154,0.7698842888850731
0.268,32.72879611347258,-39.61349695897749,-6.262969646535382,23.86224824029611,-26.76471353114427,0,0.3352575547115704,-0.2638087263889115,0.7695162302745594
0.27,32.88611950700753,-39.76440577943902,-6.265678746482808,23.90344176011666,-26.81418946083584,0,0.3367060045461002,-0.2622517022615496,0.7691494470948605
0.272,33.04213621262333,-39.91382986883331,-6.26819797549515,23.94367471618817,-26.86270323671758,0,0.3381389873072048,-0.2607023569984458,0.7687839558447285
0.274,33.19685812140152,-40.06178562477465,-6.270532002657043,23.98296206144622,-26.91027012373399,0,0.3395566932947807,-0.2591607105898964,0.7684197723135002
0.276,33.3502970196249,-40.2082892265359,-6.272685387288782,24.02131854304021,-26.9569051531602,0,0.3409593103897153,-0.2576267809632401,0.7680569116007603
0.278,33.50246458874386,-40.3533566389458,-6.27466258167618,24.0587587048547,-27.00262312614722,0,0.3423470240752494,-0.2561005840523077,0.7676953881353645
0.28,33.65337240541366,-40.49700361619319,-6.276467933706835,24.09529689002638,-27.0474386174244,0,0.3437200174579975,-0.2545821338647439,0.7673352156941243
0.282,33.80303194159416,-40.63924570553232,-6.278105689457422,24.13094724338751,-27.09136597879515,0,0.3450784712901015,-0.2530714425472032,0.766976407420048
0.284,33.9514545647254,-40.7800982508936,-6.279579995686402,24.1657237139829,-27.13441934266282,0,0.3464225639913564,-0.2515685204486242,0.7666189758400254
0.286,34.09865153795312,-40.91957639640623,-6.280894902287211,24.19964005750626,-27.17661262535918,0,0.3477524716723396,-0.2500733761814826,0.7662629328821107
0.288,34.24463402039369,-41.0576950898601,-6.28205436467559,24.23270983865381,-27.21795953062908,0,0.3490683681571934,-0.2485860166810262,0.7659082898926052
0.29,34.38941306747731,-41.19446908605202,-6.283062246099921,24.26494643359822,-27.25847355289582,0,0.3503704250070587,-0.2471064472628829,0.7655550576524075
0.292,34.53299963131151,-41.32991295007802,-6.283922319912046,24.29636303232782,-27.29816798049869,0,0.3516588115438948,-0.2456346716787288,0.7652032463931351
0.294,34.67540456110918,-41.46404106052299,-6.284638271747302,24.32697264100915,-27.33705589895758,0,0.3529336948741245,-0.2441706921703133,0.7648528658128245
0.296,34.81663860363594,-41.59686761260058,-6.285213701679251,24.35678808431069,-27.37515019417135,0,0.3541952399124911,-0.2427145095217631,0.7645039250912914
0.298,34.95671240370574,-41.7284066212134,-6.285652126314648,24.38582200772818,-27.41246355541393,0,0.3554436094067138,-0.2412661231102597,0.7641564329049212
0.3,35.09563650471394,-41.85867192392091,-6.285956980811808,24.41408687985782,-27.4490084784769,0,0.3566789639614279,-0.2398255309552019,0.7638103974413055
0.302,35.23342134920031,-41.98767718385836,-6.286131620847049,24.44159499469133,-27.48479726871707,0,0.3579014620624335,-0.2383927297658303,0.7634658264133605
0.304,35.37007727942358,-42.1154358925974,-6.286179324579387,24.46835847381682,-27.51984204387822,0,0.3591112601017197,-0.2369677149872775,0.7631227270731332
0.306,35.50561453799379,-42.24196137290711,-6.286103294485671,24.49438926866957,-27.55415473717949,0,0.3603085124012212,-0.2355504808453582,0.7627811062253175
0.308,35.64004326849686,-42.36726678149887,-6.285906659218147,24.51969916274557,-27.58774710008226,0,0.3614933712376869,-0.2341410203898546,0.7624409702402676
0.31,35.77337351616498,-42.4913651116704,-6.285592475369755,24.54429977373794,-27.62063070514932,0,0.3626659868671095,-0.2327393255364572,0.7621023250668472
0.312,35.90561522855441,-42.61426919591254,-6.285163729216949,24.56820255571462,-27.65281694879372,0,0.3638265075492317,-0.231345387107461,0.7617651762448139
0.314,36.03677825624628,-42.73599170844475,-6.284623338402636,24.59141880123832,-27.68431705405088,0,0.3649750795717909,-0.2299591948712004,0.7614295289169883
0.316,36.16687235355604,-42.85654516772244,-6.283974153601831,24.61395964346998,-27.71514207323544,0,0.3661118472750218,-0.228580737580162,0.7610953878410327
0.318,36.29590717927329,-42.97594193884655,-6.283218960108632,24.63583605825386,-27.74530289057763,0,0.367236953075921,-0.2272100030080655,0.7607627574009372
0.32,36.42389229740176,-43.09419423596133,-6.282360479409942,24.65705886619359,-27.77481022485286,0,0.3683505374922939,-0.2258469779856902,0.7604316416182071
0.322,36.55083717791945,-43.2113141245726,-6.281401370690514,24.67763873469768,-27.80367463197041,0,0.3694527391666971,-0.2244916484356873,0.7601020441627493
0.324,36.67675119754405,-43.32731352383166,-6.280344232339356,24.69758617995397,-27.83190650740954,0,0.3705436948907557,-0.2231439994061498,0.7597739683635043
0.326,36.80164364050757,-43.44220420876731,-6.279191603383367,24.71691156895016,-27.85951608877917,0,0.3716235396285856,-0.2218040151033213,0.7594474172187827
0.328,36.92552369934029,-43.55599781247514,-6.277945964900634,24.73562512142248,-27.88651345823229,0,0.3726924065406151,-0.2204716789231591,0.7591223934063159
0.33,37.04840047566599,-43.66870582825234,-6.276609741400935,24.75373691183812,-27.91290854480588,0,0.373750427007211,-0.2191469734820211,0.758798899292965
0.332,37.17028298099927,-43.78033961169181,-6.275185302152724,24.77125687130999,-27.93871112684375,0,0.3747977306518069,-0.217829880646368,0.758476936944286
0.334,37.29118013754965,-43.8909103827357,-6.273674962491243,24.78819478947643,-27.96393083434531,0,0.3758344453640002,-0.2165203815614862,0.7581565081338649
0.336,37.41110077903241,-44.000429227675,-6.272080985081311,24.80456031640711,-27.98857715117426,0,0.3768606973228011,-0.2152184566794363,0.757837614352211
0.338,37.53005365146753,-44.10890710114376,-6.270405581177629,24.82036296443192,-28.0126594173753,0,0.3778766110192013,-0.2139240857859735,0.7575202568156498
0.34,37.64804741400658,-44.21635482802423,-6.268650911817709,24.83561211001926,-28.0361868312883,0,0.378882309279074,-0.2126372480268279,0.7572044364747099
0.342,37.76509063973923,-44.32278310535359,-6.266819089002622,24.85031699555186,-28.05916845185676,0,0.3798779132851282,-0.2113579219330131,0.7568901540225954
0.344,37.88119181651338,-44.42820250416894,-6.264912176843825,24.86448673113645,-28.08161320065548,0,0.3808635425995322,-0.2100860854454382,0.7565774099031332
0.346,37.99635934775123,-44.53262347132851,-6.262932192682728,24.87813029637339,-28.10352986407437,0,0.3818393151855766,-0.2088217159387312,0.7562662043187137
0.348,38.11060155326819,-44.63605633129153,-6.260881108183115,24.89125654211692,-28.12492709531159,0,0.3828053474297636,-0.2075647902443203,0.7559565372378382
0.35,38.22392667008396,-44.73851128787027,-6.258760850396262,24.90387419218321,-28.14581341649225,0,0.3837617541630611,-0.2063152846727951,0.7556484084026645
0.352,38.33634285323937,-44.83999842594323,-6.25657330279734,24.91599184506196,-28.1661972206289,0,0.384708648682439,-0.2050731750355708,0.7553418173361756
0.354,38.44785817660953,-44.94052771313527,-6.254320306295205,24.92761797561201,-28.18608677362128,0,0.3856461427718435,-0.2038384366659211,0.7550367633492288
0.356,38.55848063371689,-45.04010900146267,-6.252003660216855,24.93876093672198,-28.20549021618346,0,0.3865743467231506,-0.2026110444393277,0.7547332455473872
0.358,38.66821813853647,-45.13875202895787,-6.249625123272287,24.94942896095474,-28.22441556574016,0,0.387493369356906,-0.2013909727931835,0.7544312628375434
0.36,38.77707852630252,-45.23646642125464,-6.247186414492813,24.95963016216423,-28.24287071834608,0,0.3884033180425792,-0.2001781957459042,0.7541308139344516
0.362,38.88506955431431,-45.33326169314048,-6.244689214137406,24.96937253711925,-28.26086345048666,0,0.3893042987189476,-0.198972686915478,0.7538318973669175
0.364,38.99219890273134,-45.42914725009671,-6.242135164591014,24.9786639670978,-28.27840142094627,0,0.3901964159138427,-0.197774419537405,0.7535345114839488
0.366,39.09847417536812,-45.52413238979084,-6.239525871230022,24.98751221940148,-28.29549217259545,0,0.3910797727639868,-0.1965833664820367,0.7532386544607634
0.368,39.20390290048037,-45.6182263035593,-6.236862903284174,24.99592494891612,-28.31214313409038,0,0.3919544710347012,-0.1953995002714091,0.7529443243044909
0.37,39.30849253155378,-45.71143807785626,-6.234147794654543,25.00390969967194,-28.32836162168856,0,0.3928206111387811,-0.194222793095629,0.7526515188598069
0.372,39.41225044808731,-45.80377669566728,-6.231382044716481,25.01147390631356,-28.34415484092659,0,0.3936782921557192,-0.1930532168286408,0.7523602358144073
0.374,39.51518395636778,-45.89525103790999,-6.228567119110955,25.01862489561644,-28.359529888291,0,0.394527611850462,-0.1918907430435848,0.752070472704268
0.376,39.6173002902343,-45.98586988481033,-6.225704450525771,25.02536988790266,-28.37449375285972,0,0.3953686666920871,-0.1907353430275521,0.7517822269188809
0.378,39.71860661185496,-46.07564191723656,-6.222795439419904,25.03171599854701,-28.38905331795868,0,0.396201551871927,-0.1895869877960874,0.7514954957061857
0.38,39.81911001247643,-46.16457571804112,-6.219841454771426,25.03767023937401,-28.40321536278346,0,0.397026361321638,-0.188445648107033,0.751210276177513
0.382,39.91881751318076,-46.25267977335191,-6.216843834792976,25.04323952006919,-28.41698656389859,0,0.3978431877313325,-0.1873112944740316,0.7509265653122591
0.384,40.01773606563579,-46.33996247385018,-6.213803887619853,25.04843064958992,-28.43037349684986,0,0.3986521225669236,-0.1861838971796447,0.7506443599625183
0.386,40.11587255283455,-46.42643211603392,-6.210722891990908,25.053250337544,-28.44338263769028,0,0.3994532560875315,-0.1850634262880093,0.7503636568575345
0.388,40.21323378983067,-46.51209690345009,-6.207602097918855,25.05770519550205,-28.4560203644466,0,0.4002466773628532,-0.1839498516570257,0.7500844526080912
0.39,40.30982652446733,-46.59696494790818,-6.20444272733682,25.06180173837099,-28.46829295858123,0,0.4010324742900752,-0.1828431429503096,0.7498067437106732
0.392,40.40565743810511,-46.68104427067925,-6.201245974718349,25.0655463857453,-28.48020660655132,0,0.4018107336101421,-0.1817432696487445,0.7495305265516147
0.394,40.50073314633175,-46.76434280366725,-6.198013007707571,25.06894546314743,-28.49176740114179,0,0.402581540924723,-0.1806502010615334,0.7492557974110907
0.396,40.59506019968281,-46.84686839055762,-6.194744967705963,25.0720052033758,-28.50298134289659,0,0.4033449807122858,-0.179563906337087,0.7489825524669167
0.398,40.68864508433407,-46.92862878796883,-6.19144297047362,25.07473174773817,-28.5138543415404,0,0.4041011363440563,-0.1784843544734149,0.7487107877983992
0.4,40.78149422280401,-47.00963166655833,-6.188108106700345,25.07713114730694,-28.52439221728791,0,0.4048500901000323,-0.1774115143282589,0.7484404993899475
0.402,40.87361397464937,-47.0898846121172,-6.184741442554011,25.07920936418526,-28.53460070223277,0,0.4055919231843463,-0.1763453546289674,0.7481716831346241
0.404,40.96501063714003,-47.16939512666752,-6.181344020240087,25.08097227270167,-28.54448544166505,0,0.4063267157407333,-0.1752858439819124,0.747904334837616
0.406,41.05569044594086,-47.2481706295158,-6.177916858532006,25.08242566062144,-28.55405199536366,0,0.40705454686768,-0.1742329508817194,0.7476384502195894
0.408,41.14565957578216,-47.32621845830093,-6.174460953287095,25.08357523034794,-28.56330583885795,0,0.4077754946334596,-0.1731866437201856,0.7473740249198855
0.41,41.23492414112375,-47.40354587002513,-6.170977277960588,25.08442660008048,-28.57225236472108,0,0.408489636090739,-0.1721468907948738,0.7471110544997609
0.412,41.32349019681118,-47.48016004206984,-6.167466784098306,25.08498530497644,-28.58089688380636,0,0.4091970472911453,-0.1711136603174648,0.7468495344454276
0.414,41.41136373872493,-47.55606807319619,-6.163930401824356,25.08525679831062,-28.58924462647021,0,0.4098978032995363,-0.1700869204218635,0.7465894601710233
0.416,41.49855070442919,-47.63127698451941,-6.160369040308014,25.08524645259166,-28.59730074376439,0,0.4105919782081883,-0.1690666391720036,0.7463308270215081
0.418,41.58505697380255,-47.70579372048324,-6.156783588234375,25.08495956066692,-28.60507030862592,0,0.4112796451506852,-0.1680527845694071,0.7460736302755029
0.42,41.67088836967266,-47.7796251498102,-6.153174914248003,25.08440133683507,-28.61255831706838,0,0.4119608763155193,-0.1670453245605341,0.7458178651480184
0.422,41.75605065843722,-47.85277806643916,-6.149543867397886,25.08357691791763,-28.61976968927789,0,0.4126357429598343,-0.1660442270438447,0.745563526793067
0.424,41.840549550681,-47.92525919044857,-6.145891277572504,25.08249136432586,-28.62670927078373,0,0.413304315422544,-0.1650494598766715,0.7453106103063153
0.426,41.92439070178373,-47.99707516897292,-6.142217955917632,25.08114966112904,-28.63338183356105,0,0.4139666631375144,-0.1640609908818615,0.7450591107275224
0.428,42.00757971252998,-48.06823257708587,-6.138524695238903,25.0795567190941,-28.63979207713668,0,0.4146228546464349,-0.1630787878542277,0.7448090230429993
0.43,42.09012212969753,-48.13873791869612,-6.134812270418515,25.07771737569539,-28.6459446296505,0,0.4152729576116581,-0.1621028185667035,0.7445603421879741
0.432,42.17202344665517,-48.20859762740311,-6.131081438789733,25.07563639614681,-28.65184404891948,0,0.4159170388287258,-0.161133050776418,0.7443130630488438
